image_name,row,col,tile_number,label
image_227.webp,5,6,38,0
image_227.webp,5,7,39,0
image_227.webp,5,8,40,0
image_227.webp,6,1,41,2
image_227.webp,6,2,42,0
image_227.webp,6,3,43,0
image_227.webp,6,4,44,0
image_227.webp,6,5,45,0
image_227.webp,6,6,46,0
image_227.webp,6,7,47,0
image_227.webp,6,8,48,3
image_227.webp,7,1,49,2
image_227.webp,7,2,50,0
image_227.webp,7,3,51,0
image_227.webp,7,4,52,0
image_227.webp,7,5,53,0
image_227.webp,7,6,54,0
image_227.webp,7,7,55,0
image_227.webp,7,8,56,3
image_227.webp,8,1,57,2
image_227.webp,8,2,58,0
image_227.webp,8,3,59,0
image_227.webp,8,4,60,0
image_227.webp,8,5,61,0
image_227.webp,8,6,62,0
image_227.webp,8,7,63,0
image_227.webp,8,8,64,3
image_228.jpg,1,1,1,0
image_228.jpg,1,2,2,0
image_228.jpg,1,3,3,0
image_228.jpg,1,4,4,0
image_228.jpg,1,5,5,0
image_228.jpg,1,6,6,0
image_228.jpg,1,7,7,0
image_228.jpg,1,8,8,0
image_228.jpg,2,1,9,0
image_228.jpg,2,2,10,0
image_228.jpg,2,3,11,0
image_228.jpg,2,4,12,0
image_228.jpg,2,5,13,0
image_228.jpg,2,6,14,0
image_228.jpg,2,7,15,0
image_228.jpg,2,8,16,0
image_228.jpg,3,1,17,0
image_228.jpg,3,2,18,0
image_228.jpg,3,3,19,1
image_228.jpg,3,4,20,0
image_228.jpg,3,5,21,0
image_228.jpg,3,6,22,0
image_228.jpg,3,7,23,0
image_228.jpg,3,8,24,0
image_228.jpg,4,1,25,0
image_228.jpg,4,2,26,0
image_228.jpg,4,3,27,0
image_228.jpg,4,4,28,0
image_228.jpg,4,5,29,0
image_228.jpg,4,6,30,0
image_228.jpg,4,7,31,0
image_228.jpg,4,8,32,0
image_228.jpg,5,1,33,0
image_228.jpg,5,2,34,0
image_228.jpg,5,3,35,0
image_228.jpg,5,4,36,0
image_228.jpg,5,5,37,0
image_228.jpg,5,6,38,0
image_228.jpg,5,7,39,0
image_228.jpg,5,8,40,0
image_228.jpg,6,1,41,0
image_228.jpg,6,2,42,0
image_228.jpg,6,3,43,0
image_228.jpg,6,4,44,0
image_228.jpg,6,5,45,0
image_228.jpg,6,6,46,0
image_228.jpg,6,7,47,0
image_228.jpg,6,8,48,0
image_228.jpg,7,1,49,0
image_228.jpg,7,2,50,0
image_228.jpg,7,3,51,0
image_228.jpg,7,4,52,0
image_228.jpg,7,5,53,0
image_228.jpg,7,6,54,0
image_228.jpg,7,7,55,0
image_228.jpg,7,8,56,0
image_228.jpg,8,1,57,0
image_228.jpg,8,2,58,0
image_228.jpg,8,3,59,0
image_228.jpg,8,4,60,0
image_228.jpg,8,5,61,0
image_228.jpg,8,6,62,0
image_228.jpg,8,7,63,0
image_228.jpg,8,8,64,0
image_229.jpg,1,1,1,0
image_229.jpg,1,2,2,0
image_229.jpg,1,3,3,0
image_229.jpg,1,4,4,0
image_229.jpg,1,5,5,0
image_229.jpg,1,6,6,0
image_229.jpg,1,7,7,0
image_229.jpg,1,8,8,0
image_229.jpg,2,1,9,0
image_229.jpg,2,2,10,0
image_229.jpg,2,3,11,0
image_229.jpg,2,4,12,0
image_229.jpg,2,5,13,0
image_229.jpg,2,6,14,2
image_229.jpg,2,7,15,0
image_229.jpg,2,8,16,0
image_229.jpg,3,1,17,0
image_229.jpg,3,2,18,0
image_229.jpg,3,3,19,0
image_229.jpg,3,4,20,0
image_229.jpg,3,5,21,2
image_229.jpg,3,6,22,0
image_229.jpg,3,7,23,0
image_229.jpg,3,8,24,0
image_229.jpg,4,1,25,0
image_229.jpg,4,2,26,0
image_229.jpg,4,3,27,0
image_229.jpg,4,4,28,2
image_229.jpg,4,5,29,2
image_229.jpg,4,6,30,0
image_229.jpg,4,7,31,0
image_229.jpg,4,8,32,0
image_229.jpg,5,1,33,3
image_229.jpg,5,2,34,3
image_229.jpg,5,3,35,0
image_229.jpg,5,4,36,0
image_229.jpg,5,5,37,0
image_229.jpg,5,6,38,0
image_229.jpg,5,7,39,0
image_229.jpg,5,8,40,0
image_229.jpg,6,1,41,3
image_229.jpg,6,2,42,3
image_229.jpg,6,3,43,0
image_229.jpg,6,4,44,0
image_229.jpg,6,5,45,0
image_229.jpg,6,6,46,0
image_229.jpg,6,7,47,2
image_229.jpg,6,8,48,0
image_229.jpg,7,1,49,3
image_229.jpg,7,2,50,3
image_229.jpg,7,3,51,0
image_229.jpg,7,4,52,0
image_229.jpg,7,5,53,0
image_229.jpg,7,6,54,0
image_229.jpg,7,7,55,2
image_229.jpg,7,8,56,0
image_229.jpg,8,1,57,3
image_229.jpg,8,2,58,3
image_229.jpg,8,3,59,0
image_229.jpg,8,4,60,0
image_229.jpg,8,5,61,0
image_229.jpg,8,6,62,0
image_229.jpg,8,7,63,0
image_229.jpg,8,8,64,0
image_230.jpg,1,1,1,0
image_230.jpg,1,2,2,0
image_230.jpg,1,3,3,0
image_230.jpg,1,4,4,0
image_230.jpg,1,5,5,0
image_230.jpg,1,6,6,0
image_230.jpg,1,7,7,0
image_230.jpg,1,8,8,0
image_230.jpg,2,1,9,0
image_230.jpg,2,2,10,0
image_230.jpg,2,3,11,0
image_230.jpg,2,4,12,0
image_230.jpg,2,5,13,2
image_230.jpg,2,6,14,0
image_230.jpg,2,7,15,0
image_230.jpg,2,8,16,2
image_230.jpg,3,1,17,0
image_230.jpg,3,2,18,0
image_230.jpg,3,3,19,0
image_230.jpg,3,4,20,1
image_230.jpg,3,5,21,2
image_230.jpg,3,6,22,0
image_230.jpg,3,7,23,2
image_230.jpg,3,8,24,2
image_230.jpg,4,1,25,0
image_230.jpg,4,2,26,0
image_230.jpg,4,3,27,0
image_230.jpg,4,4,28,3
image_230.jpg,4,5,29,0
image_230.jpg,4,6,30,0
image_230.jpg,4,7,31,0
image_230.jpg,4,8,32,0
image_230.jpg,5,1,33,0
image_230.jpg,5,2,34,0
image_230.jpg,5,3,35,0
image_230.jpg,5,4,36,0
image_230.jpg,5,5,37,0
image_230.jpg,5,6,38,0
image_230.jpg,5,7,39,0
image_230.jpg,5,8,40,0
image_230.jpg,6,1,41,0
image_230.jpg,6,2,42,0
image_230.jpg,6,3,43,0
image_230.jpg,6,4,44,1
image_230.jpg,6,5,45,0
image_230.jpg,6,6,46,0
image_230.jpg,6,7,47,0
image_230.jpg,6,8,48,0
image_230.jpg,7,1,49,0
image_230.jpg,7,2,50,0
image_230.jpg,7,3,51,0
image_230.jpg,7,4,52,0
image_230.jpg,7,5,53,0
image_230.jpg,7,6,54,0
image_230.jpg,7,7,55,2
image_230.jpg,7,8,56,0
image_230.jpg,8,1,57,0
image_230.jpg,8,2,58,0
image_230.jpg,8,3,59,0
image_230.jpg,8,4,60,0
image_230.jpg,8,5,61,0
image_230.jpg,8,6,62,0
image_230.jpg,8,7,63,0
image_230.jpg,8,8,64,0
image_231.jpg,1,1,1,0
image_231.jpg,1,2,2,0
image_231.jpg,1,3,3,0
image_231.jpg,1,4,4,0
image_231.jpg,1,5,5,1
image_231.jpg,1,6,6,0
image_231.jpg,1,7,7,0
image_231.jpg,1,8,8,0
image_231.jpg,2,1,9,0
image_231.jpg,2,2,10,0
image_231.jpg,2,3,11,0
image_231.jpg,2,4,12,0
image_231.jpg,2,5,13,0
image_231.jpg,2,6,14,0
image_231.jpg,2,7,15,0
image_231.jpg,2,8,16,0
image_231.jpg,3,1,17,0
image_231.jpg,3,2,18,0
image_231.jpg,3,3,19,0
image_231.jpg,3,4,20,0
image_231.jpg,3,5,21,0
image_231.jpg,3,6,22,0
image_231.jpg,3,7,23,0
image_231.jpg,3,8,24,0
image_231.jpg,4,1,25,0
image_231.jpg,4,2,26,0
image_231.jpg,4,3,27,0
image_231.jpg,4,4,28,0
image_231.jpg,4,5,29,0
image_231.jpg,4,6,30,0
image_231.jpg,4,7,31,0
image_231.jpg,4,8,32,0
image_231.jpg,5,1,33,0
image_231.jpg,5,2,34,0
image_231.jpg,5,3,35,0
image_231.jpg,5,4,36,0
image_231.jpg,5,5,37,0
image_231.jpg,5,6,38,0
image_231.jpg,5,7,39,0
image_231.jpg,5,8,40,0
image_231.jpg,6,1,41,0
image_231.jpg,6,2,42,3
image_231.jpg,6,3,43,0
image_231.jpg,6,4,44,0
image_231.jpg,6,5,45,0
image_231.jpg,6,6,46,0
image_231.jpg,6,7,47,0
image_231.jpg,6,8,48,0
image_231.jpg,7,1,49,0
image_231.jpg,7,2,50,3
image_231.jpg,7,3,51,0
image_231.jpg,7,4,52,0
image_231.jpg,7,5,53,0
image_231.jpg,7,6,54,0
image_231.jpg,7,7,55,0
image_231.jpg,7,8,56,0
image_231.jpg,8,1,57,0
image_231.jpg,8,2,58,3
image_231.jpg,8,3,59,0
image_231.jpg,8,4,60,0
image_231.jpg,8,5,61,0
image_231.jpg,8,6,62,0
image_231.jpg,8,7,63,0
image_231.jpg,8,8,64,0
image_232.jpg,1,1,1,0
image_232.jpg,1,2,2,0
image_232.jpg,1,3,3,0
image_232.jpg,1,4,4,0
image_232.jpg,1,5,5,0
image_232.jpg,1,6,6,0
image_232.jpg,1,7,7,0
image_232.jpg,1,8,8,0
image_232.jpg,2,1,9,0
image_232.jpg,2,2,10,0
image_232.jpg,2,3,11,0
image_232.jpg,2,4,12,0
image_232.jpg,2,5,13,0
image_232.jpg,2,6,14,0
image_232.jpg,2,7,15,0
image_232.jpg,2,8,16,0
image_232.jpg,3,1,17,0
image_232.jpg,3,2,18,0
image_232.jpg,3,3,19,0
image_232.jpg,3,4,20,0
image_232.jpg,3,5,21,0
image_232.jpg,3,6,22,0
image_232.jpg,3,7,23,0
image_232.jpg,3,8,24,0
image_232.jpg,4,1,25,0
image_232.jpg,4,2,26,0
image_232.jpg,4,3,27,0
image_232.jpg,4,4,28,0
image_232.jpg,4,5,29,0
image_232.jpg,4,6,30,0
image_232.jpg,4,7,31,0
image_232.jpg,4,8,32,0
image_232.jpg,5,1,33,0
image_232.jpg,5,2,34,0
image_232.jpg,5,3,35,0
image_232.jpg,5,4,36,0
image_232.jpg,5,5,37,0
image_232.jpg,5,6,38,0
image_232.jpg,5,7,39,0
image_232.jpg,5,8,40,0
image_232.jpg,6,1,41,0
image_232.jpg,6,2,42,0
image_232.jpg,6,3,43,2
image_232.jpg,6,4,44,0
image_232.jpg,6,5,45,3
image_232.jpg,6,6,46,3
image_232.jpg,6,7,47,0
image_232.jpg,6,8,48,0
image_232.jpg,7,1,49,0
image_232.jpg,7,2,50,0
image_232.jpg,7,3,51,2
image_232.jpg,7,4,52,0
image_232.jpg,7,5,53,3
image_232.jpg,7,6,54,3
image_232.jpg,7,7,55,0
image_232.jpg,7,8,56,0
image_232.jpg,8,1,57,0
image_232.jpg,8,2,58,0
image_232.jpg,8,3,59,2
image_232.jpg,8,4,60,1
image_232.jpg,8,5,61,3
image_232.jpg,8,6,62,3
image_232.jpg,8,7,63,0
image_232.jpg,8,8,64,0
image_233.jpg,1,1,1,0
image_233.jpg,1,2,2,0
image_233.jpg,1,3,3,0
image_233.jpg,1,4,4,0
image_233.jpg,1,5,5,0
image_233.jpg,1,6,6,0
image_233.jpg,1,7,7,0
image_233.jpg,1,8,8,0
image_233.jpg,2,1,9,0
image_233.jpg,2,2,10,0
image_233.jpg,2,3,11,0
image_233.jpg,2,4,12,0
image_233.jpg,2,5,13,0
image_233.jpg,2,6,14,0
image_233.jpg,2,7,15,2
image_233.jpg,2,8,16,2
image_233.jpg,3,1,17,0
image_233.jpg,3,2,18,0
image_233.jpg,3,3,19,0
image_233.jpg,3,4,20,0
image_233.jpg,3,5,21,0
image_233.jpg,3,6,22,0
image_233.jpg,3,7,23,0
image_233.jpg,3,8,24,0
image_233.jpg,4,1,25,0
image_233.jpg,4,2,26,3
image_233.jpg,4,3,27,0
image_233.jpg,4,4,28,0
image_233.jpg,4,5,29,0
image_233.jpg,4,6,30,0
image_233.jpg,4,7,31,0
image_233.jpg,4,8,32,0
image_233.jpg,5,1,33,3
image_233.jpg,5,2,34,3
image_233.jpg,5,3,35,0
image_233.jpg,5,4,36,0
image_233.jpg,5,5,37,0
image_233.jpg,5,6,38,0
image_233.jpg,5,7,39,0
image_233.jpg,5,8,40,0
image_233.jpg,6,1,41,3
image_233.jpg,6,2,42,3
image_233.jpg,6,3,43,0
image_233.jpg,6,4,44,0
image_233.jpg,6,5,45,0
image_233.jpg,6,6,46,0
image_233.jpg,6,7,47,0
image_233.jpg,6,8,48,0
image_233.jpg,7,1,49,3
image_233.jpg,7,2,50,3
image_233.jpg,7,3,51,0
image_233.jpg,7,4,52,0
image_233.jpg,7,5,53,0
image_233.jpg,7,6,54,0
image_233.jpg,7,7,55,0
image_233.jpg,7,8,56,0
image_233.jpg,8,1,57,0
image_233.jpg,8,2,58,3
image_233.jpg,8,3,59,0
image_233.jpg,8,4,60,0
image_233.jpg,8,5,61,0
image_233.jpg,8,6,62,0
image_233.jpg,8,7,63,0
image_233.jpg,8,8,64,0
image_234.jpg,1,1,1,0
image_234.jpg,1,2,2,0
image_234.jpg,1,3,3,0
image_234.jpg,1,4,4,0
image_234.jpg,1,5,5,0
image_234.jpg,1,6,6,0
image_234.jpg,1,7,7,0
image_234.jpg,1,8,8,0
image_234.jpg,2,1,9,0
image_234.jpg,2,2,10,0
image_234.jpg,2,3,11,0
image_234.jpg,2,4,12,0
image_234.jpg,2,5,13,0
image_234.jpg,2,6,14,0
image_234.jpg,2,7,15,0
image_234.jpg,2,8,16,0
image_234.jpg,3,1,17,0
image_234.jpg,3,2,18,0
image_234.jpg,3,3,19,0
image_234.jpg,3,4,20,0
image_234.jpg,3,5,21,0
image_234.jpg,3,6,22,0
image_234.jpg,3,7,23,0
image_234.jpg,3,8,24,0
image_234.jpg,4,1,25,0
image_234.jpg,4,2,26,0
image_234.jpg,4,3,27,0
image_234.jpg,4,4,28,0
image_234.jpg,4,5,29,0
image_234.jpg,4,6,30,0
image_234.jpg,4,7,31,0
image_234.jpg,4,8,32,0
image_234.jpg,5,1,33,0
image_234.jpg,5,2,34,0
image_234.jpg,5,3,35,0
image_234.jpg,5,4,36,0
image_234.jpg,5,5,37,0
image_234.jpg,5,6,38,0
image_234.jpg,5,7,39,1
image_234.jpg,5,8,40,1
image_234.jpg,6,1,41,0
image_234.jpg,6,2,42,0
image_234.jpg,6,3,43,0
image_234.jpg,6,4,44,0
image_234.jpg,6,5,45,0
image_234.jpg,6,6,46,0
image_234.jpg,6,7,47,0
image_234.jpg,6,8,48,0
image_234.jpg,7,1,49,0
image_234.jpg,7,2,50,0
image_234.jpg,7,3,51,0
image_234.jpg,7,4,52,0
image_234.jpg,7,5,53,0
image_234.jpg,7,6,54,0
image_234.jpg,7,7,55,0
image_234.jpg,7,8,56,0
image_234.jpg,8,1,57,0
image_234.jpg,8,2,58,0
image_234.jpg,8,3,59,0
image_234.jpg,8,4,60,0
image_234.jpg,8,5,61,0
image_234.jpg,8,6,62,0
image_234.jpg,8,7,63,0
image_234.jpg,8,8,64,0
image_235.jpg,1,1,1,0
image_235.jpg,1,2,2,0
image_235.jpg,1,3,3,0
image_235.jpg,1,4,4,0
image_235.jpg,1,5,5,0
image_235.jpg,1,6,6,0
image_235.jpg,1,7,7,0
image_235.jpg,1,8,8,0
image_235.jpg,2,1,9,0
image_235.jpg,2,2,10,0
image_235.jpg,2,3,11,0
image_235.jpg,2,4,12,0
image_235.jpg,2,5,13,0
image_235.jpg,2,6,14,0
image_235.jpg,2,7,15,0
image_235.jpg,2,8,16,0
image_235.jpg,3,1,17,0
image_235.jpg,3,2,18,0
image_235.jpg,3,3,19,0
image_235.jpg,3,4,20,0
image_235.jpg,3,5,21,0
image_235.jpg,3,6,22,0
image_235.jpg,3,7,23,0
image_235.jpg,3,8,24,0
image_235.jpg,4,1,25,0
image_235.jpg,4,2,26,0
image_235.jpg,4,3,27,0
image_235.jpg,4,4,28,0
image_235.jpg,4,5,29,0
image_235.jpg,4,6,30,0
image_235.jpg,4,7,31,0
image_235.jpg,4,8,32,0
image_235.jpg,5,1,33,0
image_235.jpg,5,2,34,0
image_235.jpg,5,3,35,0
image_235.jpg,5,4,36,0
image_235.jpg,5,5,37,0
image_235.jpg,5,6,38,0
image_235.jpg,5,7,39,0
image_235.jpg,5,8,40,0
image_235.jpg,6,1,41,0
image_235.jpg,6,2,42,0
image_235.jpg,6,3,43,0
image_235.jpg,6,4,44,0
image_235.jpg,6,5,45,0
image_235.jpg,6,6,46,3
image_235.jpg,6,7,47,3
image_235.jpg,6,8,48,0
image_235.jpg,7,1,49,0
image_235.jpg,7,2,50,2
image_235.jpg,7,3,51,2
image_235.jpg,7,4,52,0
image_235.jpg,7,5,53,1
image_235.jpg,7,6,54,3
image_235.jpg,7,7,55,3
image_235.jpg,7,8,56,0
image_235.jpg,8,1,57,0
image_235.jpg,8,2,58,2
image_235.jpg,8,3,59,0
image_235.jpg,8,4,60,0
image_235.jpg,8,5,61,1
image_235.jpg,8,6,62,3
image_235.jpg,8,7,63,3
image_235.jpg,8,8,64,0
image_236.jpg,1,1,1,0
image_236.jpg,1,2,2,0
image_236.jpg,1,3,3,0
image_236.jpg,1,4,4,0
image_236.jpg,1,5,5,0
image_236.jpg,1,6,6,0
image_236.jpg,1,7,7,0
image_236.jpg,1,8,8,0
image_236.jpg,2,1,9,0
image_236.jpg,2,2,10,0
image_236.jpg,2,3,11,1
image_236.jpg,2,4,12,2
image_236.jpg,2,5,13,0
image_236.jpg,2,6,14,0
image_236.jpg,2,7,15,0
image_236.jpg,2,8,16,0
image_236.jpg,3,1,17,0
image_236.jpg,3,2,18,0
image_236.jpg,3,3,19,0
image_236.jpg,3,4,20,0
image_236.jpg,3,5,21,0
image_236.jpg,3,6,22,0
image_236.jpg,3,7,23,0
image_236.jpg,3,8,24,0
image_236.jpg,4,1,25,0
image_236.jpg,4,2,26,0
image_236.jpg,4,3,27,0
image_236.jpg,4,4,28,0
image_236.jpg,4,5,29,0
image_236.jpg,4,6,30,0
image_236.jpg,4,7,31,0
image_236.jpg,4,8,32,0
image_236.jpg,5,1,33,0
image_236.jpg,5,2,34,0
image_236.jpg,5,3,35,0
image_236.jpg,5,4,36,0
image_236.jpg,5,5,37,0
image_236.jpg,5,6,38,0
image_236.jpg,5,7,39,0
image_236.jpg,5,8,40,0
image_236.jpg,6,1,41,0
image_236.jpg,6,2,42,0
image_236.jpg,6,3,43,0
image_236.jpg,6,4,44,0
image_236.jpg,6,5,45,0
image_236.jpg,6,6,46,0
image_236.jpg,6,7,47,3
image_236.jpg,6,8,48,3
image_236.jpg,7,1,49,0
image_236.jpg,7,2,50,0
image_236.jpg,7,3,51,0
image_236.jpg,7,4,52,0
image_236.jpg,7,5,53,0
image_236.jpg,7,6,54,0
image_236.jpg,7,7,55,3
image_236.jpg,7,8,56,3
image_236.jpg,8,1,57,0
image_236.jpg,8,2,58,0
image_236.jpg,8,3,59,0
image_236.jpg,8,4,60,0
image_236.jpg,8,5,61,0
image_236.jpg,8,6,62,0
image_236.jpg,8,7,63,3
image_236.jpg,8,8,64,3
image_237.jpg,1,1,1,0
image_237.jpg,1,2,2,0
image_237.jpg,1,3,3,0
image_237.jpg,1,4,4,0
image_237.jpg,1,5,5,0
image_237.jpg,1,6,6,0
image_237.jpg,1,7,7,0
image_237.jpg,1,8,8,0
image_237.jpg,2,1,9,0
image_237.jpg,2,2,10,0
image_237.jpg,2,3,11,0
image_237.jpg,2,4,12,0
image_237.jpg,2,5,13,0
image_237.jpg,2,6,14,0
image_237.jpg,2,7,15,0
image_237.jpg,2,8,16,0
image_237.jpg,3,1,17,0
image_237.jpg,3,2,18,0
image_237.jpg,3,3,19,2
image_237.jpg,3,4,20,0
image_237.jpg,3,5,21,0
image_237.jpg,3,6,22,0
image_237.jpg,3,7,23,0
image_237.jpg,3,8,24,0
image_237.jpg,4,1,25,0
image_237.jpg,4,2,26,0
image_237.jpg,4,3,27,2
image_237.jpg,4,4,28,1
image_237.jpg,4,5,29,0
image_237.jpg,4,6,30,0
image_237.jpg,4,7,31,0
image_237.jpg,4,8,32,0
image_237.jpg,5,1,33,0
image_237.jpg,5,2,34,0
image_237.jpg,5,3,35,0
image_237.jpg,5,4,36,0
image_237.jpg,5,5,37,0
image_237.jpg,5,6,38,3
image_237.jpg,5,7,39,3
image_237.jpg,5,8,40,0
image_237.jpg,6,1,41,0
image_237.jpg,6,2,42,0
image_237.jpg,6,3,43,0
image_237.jpg,6,4,44,0
image_237.jpg,6,5,45,0
image_237.jpg,6,6,46,3
image_237.jpg,6,7,47,3
image_237.jpg,6,8,48,0
image_237.jpg,7,1,49,0
image_237.jpg,7,2,50,0
image_237.jpg,7,3,51,0
image_237.jpg,7,4,52,0
image_237.jpg,7,5,53,0
image_237.jpg,7,6,54,3
image_237.jpg,7,7,55,3
image_237.jpg,7,8,56,0
image_237.jpg,8,1,57,0
image_237.jpg,8,2,58,0
image_237.jpg,8,3,59,0
image_237.jpg,8,4,60,0
image_237.jpg,8,5,61,0
image_237.jpg,8,6,62,3
image_237.jpg,8,7,63,3
image_237.jpg,8,8,64,0
image_238.jpg,1,1,1,0
image_238.jpg,1,2,2,0
image_238.jpg,1,3,3,0
image_238.jpg,1,4,4,0
image_238.jpg,1,5,5,0
image_238.jpg,1,6,6,0
image_238.jpg,1,7,7,0
image_238.jpg,1,8,8,0
image_238.jpg,2,1,9,0
image_238.jpg,2,2,10,0
image_238.jpg,2,3,11,0
image_238.jpg,2,4,12,0
image_238.jpg,2,5,13,0
image_238.jpg,2,6,14,0
image_238.jpg,2,7,15,0
image_238.jpg,2,8,16,0
image_238.jpg,3,1,17,0
image_238.jpg,3,2,18,0
image_238.jpg,3,3,19,0
image_238.jpg,3,4,20,0
image_238.jpg,3,5,21,0
image_238.jpg,3,6,22,0
image_238.jpg,3,7,23,0
image_238.jpg,3,8,24,0
image_238.jpg,4,1,25,2
image_238.jpg,4,2,26,0
image_238.jpg,4,3,27,0
image_238.jpg,4,4,28,0
image_238.jpg,4,5,29,0
image_238.jpg,4,6,30,0
image_238.jpg,4,7,31,0
image_238.jpg,4,8,32,0
image_238.jpg,5,1,33,2
image_238.jpg,5,2,34,2
image_238.jpg,5,3,35,0
image_238.jpg,5,4,36,0
image_238.jpg,5,5,37,0
image_238.jpg,5,6,38,0
image_238.jpg,5,7,39,3
image_238.jpg,5,8,40,1
image_238.jpg,6,1,41,0
image_238.jpg,6,2,42,0
image_238.jpg,6,3,43,0
image_238.jpg,6,4,44,0
image_238.jpg,6,5,45,0
image_238.jpg,6,6,46,0
image_238.jpg,6,7,47,3
image_238.jpg,6,8,48,0
image_238.jpg,7,1,49,0
image_238.jpg,7,2,50,0
image_238.jpg,7,3,51,0
image_238.jpg,7,4,52,0
image_238.jpg,7,5,53,0
image_238.jpg,7,6,54,0
image_238.jpg,7,7,55,3
image_238.jpg,7,8,56,0
image_238.jpg,8,1,57,0
image_238.jpg,8,2,58,0
image_238.jpg,8,3,59,0
image_238.jpg,8,4,60,0
image_238.jpg,8,5,61,0
image_238.jpg,8,6,62,0
image_238.jpg,8,7,63,0
image_238.jpg,8,8,64,0
image_239.jpg,1,1,1,0
image_239.jpg,1,2,2,0
image_239.jpg,1,3,3,0
image_239.jpg,1,4,4,0
image_239.jpg,1,5,5,0
image_239.jpg,1,6,6,0
image_239.jpg,1,7,7,0
image_239.jpg,1,8,8,0
image_239.jpg,2,1,9,0
image_239.jpg,2,2,10,0
image_239.jpg,2,3,11,0
image_239.jpg,2,4,12,0
image_239.jpg,2,5,13,0
image_239.jpg,2,6,14,0
image_239.jpg,2,7,15,0
image_239.jpg,2,8,16,0
image_239.jpg,3,1,17,0
image_239.jpg,3,2,18,0
image_239.jpg,3,3,19,0
image_239.jpg,3,4,20,0
image_239.jpg,3,5,21,0
image_239.jpg,3,6,22,0
image_239.jpg,3,7,23,0
image_239.jpg,3,8,24,0
image_239.jpg,4,1,25,0
image_239.jpg,4,2,26,0
image_239.jpg,4,3,27,0
image_239.jpg,4,4,28,0
image_239.jpg,4,5,29,0
image_239.jpg,4,6,30,0
image_239.jpg,4,7,31,0
image_239.jpg,4,8,32,0
image_239.jpg,5,1,33,0
image_239.jpg,5,2,34,0
image_239.jpg,5,3,35,0
image_239.jpg,5,4,36,3
image_239.jpg,5,5,37,0
image_239.jpg,5,6,38,0
image_239.jpg,5,7,39,0
image_239.jpg,5,8,40,0
image_239.jpg,6,1,41,0
image_239.jpg,6,2,42,0
image_239.jpg,6,3,43,0
image_239.jpg,6,4,44,3
image_239.jpg,6,5,45,0
image_239.jpg,6,6,46,0
image_239.jpg,6,7,47,0
image_239.jpg,6,8,48,0
image_239.jpg,7,1,49,0
image_239.jpg,7,2,50,0
image_239.jpg,7,3,51,0
image_239.jpg,7,4,52,0
image_239.jpg,7,5,53,0
image_239.jpg,7,6,54,0
image_239.jpg,7,7,55,0
image_239.jpg,7,8,56,0
image_239.jpg,8,1,57,0
image_239.jpg,8,2,58,0
image_239.jpg,8,3,59,0
image_239.jpg,8,4,60,0
image_239.jpg,8,5,61,0
image_239.jpg,8,6,62,0
image_239.jpg,8,7,63,0
image_239.jpg,8,8,64,0
image_240.jpg,1,1,1,0
image_240.jpg,1,2,2,0
image_240.jpg,1,3,3,0
image_240.jpg,1,4,4,0
image_240.jpg,1,5,5,0
image_240.jpg,1,6,6,0
image_240.jpg,1,7,7,0
image_240.jpg,1,8,8,0
image_240.jpg,2,1,9,0
image_240.jpg,2,2,10,0
image_240.jpg,2,3,11,0
image_240.jpg,2,4,12,0
image_240.jpg,2,5,13,0
image_240.jpg,2,6,14,0
image_240.jpg,2,7,15,0
image_240.jpg,2,8,16,0
image_240.jpg,3,1,17,0
image_240.jpg,3,2,18,0
image_240.jpg,3,3,19,0
image_240.jpg,3,4,20,0
image_240.jpg,3,5,21,0
image_240.jpg,3,6,22,2
image_240.jpg,3,7,23,0
image_240.jpg,3,8,24,0
image_240.jpg,4,1,25,0
image_240.jpg,4,2,26,1
image_240.jpg,4,3,27,0
image_240.jpg,4,4,28,0
image_240.jpg,4,5,29,2
image_240.jpg,4,6,30,0
image_240.jpg,4,7,31,0
image_240.jpg,4,8,32,0
image_240.jpg,5,1,33,0
image_240.jpg,5,2,34,3
image_240.jpg,5,3,35,0
image_240.jpg,5,4,36,0
image_240.jpg,5,5,37,0
image_240.jpg,5,6,38,0
image_240.jpg,5,7,39,0
image_240.jpg,5,8,40,0
image_240.jpg,6,1,41,0
image_240.jpg,6,2,42,3
image_240.jpg,6,3,43,0
image_240.jpg,6,4,44,0
image_240.jpg,6,5,45,0
image_240.jpg,6,6,46,0
image_240.jpg,6,7,47,0
image_240.jpg,6,8,48,0
image_240.jpg,7,1,49,0
image_240.jpg,7,2,50,3
image_240.jpg,7,3,51,0
image_240.jpg,7,4,52,0
image_240.jpg,7,5,53,0
image_240.jpg,7,6,54,0
image_240.jpg,7,7,55,0
image_240.jpg,7,8,56,0
image_240.jpg,8,1,57,0
image_240.jpg,8,2,58,3
image_240.jpg,8,3,59,0
image_240.jpg,8,4,60,0
image_240.jpg,8,5,61,0
image_240.jpg,8,6,62,0
image_240.jpg,8,7,63,0
image_240.jpg,8,8,64,0
image_241.webp,1,1,1,0
image_241.webp,1,2,2,0
image_241.webp,1,3,3,0
image_241.webp,1,4,4,0
image_241.webp,1,5,5,0
image_241.webp,1,6,6,0
image_241.webp,1,7,7,0
image_241.webp,1,8,8,0
image_241.webp,2,1,9,0
image_241.webp,2,2,10,0
image_241.webp,2,3,11,0
image_241.webp,2,4,12,0
image_241.webp,2,5,13,0
image_241.webp,2,6,14,0
image_241.webp,2,7,15,0
image_241.webp,2,8,16,0
image_241.webp,3,1,17,0
